1,0.05793196590909091
2,0.01905246818181818
3,0.018484425
4,0.030816636363636362
5,0.037547529545454546
6,0.036381924999999996
7,0.04679175681818182
8,0.046933281818181814
9,0.032442170454545456
10,0.041217668181818184
11,0.03721058863636363
12,0.0637910090909091
13,0.061604813636363644
14,0.04394068409090909
15,0.061294161363636364
16,0.059281475
17,0.053969718181818185
18,0.07395108409090907
19,0.07412087045454545
20,0.10056365227272727
21,0.09320745227272728
22,0.10638489772727273
23,0.11017313863636363
24,0.13203322045454546
25,0.10667935909090909
26,0.10877060454545454
