1,0.04706071363636363
2,0.015577304545454546
3,0.020275838636363636
4,0.029864104545454545
5,0.04248743181818181
6,0.02348513636363636
7,0.04211100681818182
8,0.05084272045454545
9,0.04637492045454545
10,0.04060673863636364
11,0.06513629545454545
12,0.05553951363636365
13,0.04649645
14,0.099963725
15,0.10418332045454545
16,0.12108909545454545
17,0.1262279340909091
18,0.18291989999999997
19,0.16209361818181817
20,0.15775433181818183
21,0.08663351363636364
22,0.1115870340909091
23,0.12637254772727272
24,0.10561813181818182
