d_m,x_m,y_m,psi_rad,k_radpm,v_mps,a_mps2
63.3677995,24.0401046,36.4648012,1.5707958,-0.0001411,8.0000000,0.0000000
63.5676980,23.8402292,36.4648041,1.5707677,-0.0001400,8.0000000,0.0000000
63.7675964,23.6403130,36.4648126,1.5707400,-0.0001372,8.0000000,0.0000000
63.9674948,23.4404170,36.4648266,1.5707129,-0.0001335,8.0000000,0.0000000
64.1673932,23.2405355,36.4648459,1.5706867,-0.0001292,8.0000000,0.0000000
64.3672917,23.0406234,36.4648703,1.5706614,-0.0001235,8.0000000,0.0000000
64.5671901,22.8407288,36.4648997,1.5706373,-0.0001173,8.0000000,0.0000000
64.7670885,22.6408391,36.4649338,1.5706145,-0.0001106,8.0000000,0.0000000
64.9669869,22.4409344,36.4649723,1.5705932,-0.0001030,8.0000000,0.0000000
65.1668853,22.2410399,36.4650150,1.5705733,-0.0000951,8.0000000,0.0000000
65.3667838,22.0411445,36.4650614,1.5705552,-0.0000868,8.0000000,0.0000000
65.5666822,21.8412459,36.4651113,1.5705387,-0.0000782,8.0000000,0.0000000
65.7665806,21.6413502,36.4651643,1.5705239,-0.0000694,8.0000000,0.0000000
65.9664790,21.4414514,36.4652201,1.5705109,-0.0000605,8.0000000,0.0000000
66.1663774,21.2415577,36.4652783,1.5704997,-0.0000517,8.0000000,0.0000000
66.3662759,21.0416595,36.4653385,1.5704903,-0.0000429,8.0000000,0.0000000
66.5661743,20.8417597,36.4654005,1.5704825,-0.0000343,8.0000000,0.0000000
66.7660727,20.6418695,36.4654630,1.5704930,0.0001819,8.0000000,0.0000000
66.9659711,20.4419675,36.4655180,1.5705672,0.0008532,8.0000000,0.0000000
67.1658696,20.2420691,36.4655351,1.5709131,0.0026073,8.0000000,0.0000000
67.3657680,20.0421804,36.4654424,1.5717216,0.0058649,8.0000000,0.0000000
67.5656664,19.8422740,36.4651151,1.5732728,0.0097324,8.0000000,0.0000000
67.7655648,19.6423805,36.4643975,1.5756401,0.0139517,8.0000000,0.0000000
67.9654632,19.4424973,36.4631225,1.5788512,0.0181820,8.0000000,0.0000000
68.1653617,19.2425954,36.4611208,1.5829088,0.0224151,8.0000000,0.0000000
68.3652601,19.0427293,36.4582236,1.5878142,0.0266624,8.0000000,0.0000000
68.5651585,18.8428844,36.4542614,1.5935681,0.0309160,8.0000000,0.0000000
68.7650569,18.6430293,36.4490632,1.6001736,0.0351650,8.0000000,0.0000000
68.9649553,18.4432673,36.4424620,1.6076283,0.0394233,8.0000000,0.0000000
69.1648538,18.2435540,36.4342865,1.6159323,0.0436721,8.0000000,0.0000000
69.3647522,18.0438543,36.4243646,1.6250876,0.0478985,8.0000000,0.0000000
69.5646506,17.8443678,36.4125375,1.6350820,0.0521148,8.0000000,0.0000000
69.7645490,17.6449705,36.3986304,1.6459159,0.0562924,8.0000000,0.0000000
69.9644475,17.4456512,36.3824729,1.6575878,0.0604284,8.0000000,0.0000000
70.1643459,17.2467286,36.3639268,1.6700677,0.0644798,8.0000000,0.0000000
70.3642443,17.0479460,36.3428072,1.6833528,0.0684574,8.0000000,0.0000000
70.5641427,16.8494045,36.3189607,1.6974446,0.0724748,8.0000000,0.0000000
70.7640411,16.6514619,36.2922736,1.7123002,0.0761948,8.0000000,0.0000000
70.9639396,16.4537788,36.2625528,1.7278252,0.0781869,8.0000000,0.0000000
71.1638380,16.2565711,36.2297535,1.7433509,0.0770882,8.0000000,0.0000000
71.3637364,16.0600609,36.1939512,1.7586338,0.0759961,8.0000000,0.0000000
71.5636348,15.8637422,36.1550920,1.7737586,0.0752005,8.0000000,0.0000000
71.7635332,15.6683506,36.1133528,1.7887269,0.0746721,8.0000000,0.0000000
71.9634317,15.4734826,36.0686741,1.8036126,0.0742018,8.0000000,0.0000000
72.1633301,15.2791736,36.0210772,1.8184171,0.0738430,8.0000000,0.0000000
72.3632285,15.0858142,35.9706760,1.8331384,0.0735414,8.0000000,0.0000000
72.5631269,14.8930662,35.9173955,1.8478326,0.0733862,8.0000000,0.0000000
72.7630253,14.7011858,35.8613112,1.8624903,0.0733038,8.0000000,0.0000000
72.9629238,14.5100740,35.8023979,1.8771456,0.0732425,8.0000000,0.0000000
73.1628222,14.3199612,35.7407290,1.8917936,0.0733331,8.0000000,0.0000000
73.3627206,14.1306442,35.6762363,1.9064601,0.0733821,8.0000000,0.0000000
73.5626190,13.9422963,35.6089724,1.9211539,0.0734956,8.0000000,0.0000000
73.7625175,13.7552717,35.5390666,1.9358457,0.0737236,8.0000000,0.0000000
73.9624159,13.5687455,35.4661975,1.9506130,0.0737936,8.0000000,0.0000000
74.1623143,13.3836682,35.3907256,1.9653866,0.0739595,8.0000000,0.0000000
74.3622127,13.1998503,35.3125795,1.9801685,0.0741044,8.0000000,0.0000000
74.5621111,13.0167086,35.2314964,1.9950121,0.0740794,8.0000000,0.0000000
74.7620096,12.8353119,35.1479491,2.0098135,0.0740694,8.0000000,0.0000000
74.9619080,12.6550607,35.0616746,2.0245922,0.0738809,8.0000000,0.0000000
75.1618064,12.4756826,34.9725370,2.0393547,0.0734394,8.0000000,0.0000000
75.3617048,12.2982068,34.8810698,2.0539691,0.0728556,8.0000000,0.0000000
75.5616032,12.1220554,34.7870186,2.0684255,0.0719418,8.0000000,0.0000000
75.7615017,11.9466495,34.6900982,2.0827172,0.0706082,8.0000000,0.0000000
75.9614001,11.7731450,34.5910038,2.0966700,0.0689513,8.0000000,0.0000000
76.1612985,11.6014799,34.4898039,2.1102073,0.0668627,8.0000000,0.0000000
76.3611969,11.4302567,34.3857589,2.1233647,0.0643875,8.0000000,0.0000000
76.5610954,11.2606202,34.2796602,2.1359845,0.0617777,8.0000000,0.0000000
76.7609938,11.0926341,34.1716873,2.1480414,0.0591669,8.0000000,0.0000000
76.9608922,10.9261022,34.0618493,2.1596015,0.0567735,8.0000000,0.0000000
77.1607906,10.7604338,33.9498554,2.1708361,0.0554465,8.0000000,0.0000000
77.3606890,10.5960453,33.8360492,2.1817991,0.0542061,8.0000000,0.0000000
77.5605875,10.4330665,33.7205829,2.1926164,0.0552508,8.0000000,0.0000000
77.7604859,10.2714211,33.6033603,2.2039507,0.0590296,8.0000000,0.0000000
77.9603843,10.1110270,33.4841316,2.2162800,0.0655581,8.0000000,0.0000000
78.1602827,9.9522983,33.3627962,2.2312431,0.0835047,8.0000000,-3.8783629
78.3601811,9.7958961,33.2390228,2.2500415,0.1057587,7.9024960,-5.7033246
78.5600796,9.6417850,33.1116943,2.2732288,0.1250298,7.7568854,-4.9398085
78.7599780,9.4906606,32.9803410,2.2999661,0.1417013,7.6285223,-4.2770086
78.9598764,9.3434033,32.8448352,2.3298652,0.1571083,7.5156116,-3.7696021
79.1597748,9.2007975,32.7051111,2.3625358,0.1700857,7.4146707,-3.3184223
79.3596733,9.0627886,32.5603765,2.3978197,0.1821973,7.3246602,-2.9015566
79.5595717,8.9300770,32.4106268,2.4354587,0.1937151,7.2450407,-2.5451506
79.7594701,8.8033839,32.2560048,2.4751862,0.2040658,7.1744736,-2.2394062
79.9593685,8.6830595,32.0962962,2.5169496,0.2133624,7.1118045,-1.9378297
80.1592669,8.5696459,31.9315739,2.5605919,0.2224198,7.0571259,-1.6289884
80.3591654,8.4637799,31.7621508,2.6058971,0.2313802,7.0108317,-1.3924765
80.5590638,8.3656975,31.5877559,2.6528806,0.2386645,6.9710152,-1.1526557
80.7589622,8.2760529,31.4088772,2.7013980,0.2457366,6.9378833,-0.9730678
80.9588606,8.1954082,31.2260301,2.7512294,0.2513342,6.9097898,-0.8489098
81.1587590,8.1241398,31.0396642,2.8015105,0.2531336,6.8851873,-0.9661509
81.3586575,8.0620560,30.8492559,2.8507725,0.2377622,6.8570796,-0.1377499
81.5585559,8.0092061,30.6564914,2.8967621,0.2232962,6.8530627,0.5558556
81.7584543,7.9650339,30.4617184,2.9399164,0.2093383,6.8692574,1.1603306
81.9583527,7.9290506,30.2653054,2.9804578,0.1966564,6.9029410,1.6580667
82.1582511,7.9007771,30.0673850,3.0185089,0.1836608,6.9507902,2.1420548
82.3581496,7.8797564,29.8685726,3.0532809,0.1628593,7.0121231,2.9901246
82.5580480,7.8652216,29.6692861,3.0835325,0.1399683,7.0968523,3.9239856
82.7579464,7.8562629,29.4696953,3.1091817,0.1174096,7.2065325,4.2415603
82.9578448,7.8519913,29.2698580,3.1305577,0.0965724,7.3232419,4.2069999
83.1577433,7.8515928,29.0700189,-3.1351589,0.0781660,7.4371915,4.1727211
83.3576417,7.8543230,28.8703480,-3.1212126,0.0619162,7.5485137,4.1387216
83.5575401,7.8595260,28.6706938,-3.1103374,0.0476435,7.6573302,4.1049992
83.7574385,7.8666395,28.4708892,-3.1020867,0.0354660,7.7637537,4.0715515
83.9573369,7.8751939,28.2707712,-3.0959895,0.0255015,7.8678882,4.0383764
84.1572354,7.8847231,28.0717154,-3.0918267,0.0164090,7.9698303,1.2051231
84.3571338,7.8949313,27.8725742,-3.0889505,0.0149028,8.0000000,0.0000000
84.5570322,7.9057739,27.6727456,-3.0856823,0.0202961,8.0000000,0.0000000
84.7569306,7.9174642,27.4728095,-3.0802566,0.0334563,8.0000000,0.0000000
84.9568290,7.9303618,27.2741371,-3.0732267,0.0358271,8.0000000,0.0000000
85.1567275,7.9447773,27.0742339,-3.0659549,0.0365987,8.0000000,0.0000000
85.3566259,7.9606507,26.8745370,-3.0585695,0.0371933,8.0000000,0.0000000
85.5565243,7.9779284,26.6757671,-3.0512633,0.0357462,8.0000000,0.0000000
85.7564227,7.9967122,26.4762329,-3.0442505,0.0340616,8.0000000,0.0000000
85.9563212,8.0168031,26.2773387,-3.0376619,0.0319487,8.0000000,0.0000000
86.1562196,8.0381845,26.0783905,-3.0314766,0.0297620,8.0000000,0.0000000
86.3561180,8.0607405,25.8796681,-3.0257333,0.0277359,8.0000000,0.0000000
86.5560164,8.0844191,25.6809110,-3.0203602,0.0260085,8.0000000,0.0000000
86.7559148,8.1091311,25.4823002,-3.0152863,0.0249028,8.0000000,0.0000000
86.9558133,8.1347546,25.2844188,-3.0103689,0.0244375,8.0000000,0.0000000
87.1557117,8.1615091,25.0855083,-3.0053685,0.0255990,8.0000000,0.0000000
87.3556101,8.1891595,24.8876370,-3.0000543,0.0282462,8.0000000,0.0000000
87.5555085,8.2178873,24.6902331,-2.9939371,0.0332430,8.0000000,0.0000000
87.7554069,8.2481502,24.4916430,-2.9865360,0.0409275,8.0000000,0.0000000
87.9553054,8.2798430,24.2945981,-2.9772424,0.0551716,8.0000000,0.0000000
88.1552038,8.3135876,24.0986769,-2.9640805,0.0768507,8.0000000,0.0000000
88.3551022,8.3504229,23.9018159,-2.9494305,0.0686635,8.0000000,0.0000000
88.5550006,8.3898081,23.7060831,-2.9371905,0.0521190,8.0000000,0.0000000
88.7548991,8.4312363,23.5107077,-2.9287682,0.0318613,8.0000000,0.0000000
88.9547975,8.4739372,23.3154436,-2.9245472,0.0103523,8.0000000,0.0000000
89.1546959,8.5170218,23.1203867,-2.9245388,-0.0101804,8.0000000,0.0000000
89.3545943,8.5597252,22.9252695,-2.9281649,-0.0242215,8.0000000,0.0000000
89.5544927,8.6015250,22.7297745,-2.9340792,-0.0344793,8.0000000,0.0000000
89.7543912,8.6420367,22.5337217,-2.9418567,-0.0431185,8.0000000,0.0000000
89.9542896,8.6807312,22.3379589,-2.9513237,-0.0516690,8.0000000,0.0000000
90.1541880,8.7174498,22.1415693,-2.9624670,-0.0598677,8.0000000,0.0000000
90.3540864,8.7518679,21.9444589,-2.9752392,-0.0677568,8.0000000,0.0000000
90.5539848,8.7835912,21.7470318,-2.9895570,-0.0753787,8.0000000,0.0000000
90.7538833,8.8122958,21.5494440,-3.0053401,-0.0826850,8.0000000,0.0000000
90.9537817,8.8377724,21.3510980,-3.0225922,-0.0898653,8.0000000,0.0000000
91.1536801,8.8597041,21.1521035,-3.0412856,-0.0968062,8.0000000,0.0000000
91.3535785,8.8777294,20.9533080,-3.0612721,-0.1035151,8.0000000,0.0000000
91.5534769,8.8916726,20.7537653,-3.0825042,-0.1070041,8.0000000,0.0000000
91.7533754,8.9013467,20.5539164,-3.1039651,-0.1076623,8.0000000,0.0000000
91.9532738,8.9067136,20.3541752,-3.1255048,-0.1079506,8.0000000,0.0000000
92.1531722,8.9077705,20.1542681,3.1360726,-0.1081599,8.0000000,0.0000000
92.3530706,8.9045029,19.9543332,3.1144189,-0.1084232,8.0000000,0.0000000
92.5529691,8.8969081,19.7546004,3.0927546,-0.1083945,8.0000000,0.0000000
92.7528675,8.8849844,19.5550299,3.0710822,-0.1083160,8.0000000,0.0000000
92.9527659,8.8687439,19.3557916,3.0494377,-0.1082293,8.0000000,0.0000000
93.1526643,8.8481956,19.1569242,3.0278358,-0.1079126,8.0000000,0.0000000
93.3525627,8.8233592,18.9585272,3.0062882,-0.1075322,8.0000000,0.0000000
93.5524612,8.7942778,18.7608074,2.9848347,-0.1071445,8.0000000,0.0000000
93.7523596,8.7609523,18.5636517,2.9634738,-0.1065581,8.0000000,0.0000000
93.9522580,8.7234290,18.3672255,2.9422234,-0.1058886,8.0000000,0.0000000
94.1521564,8.6817902,18.1717986,2.9211293,-0.1052062,8.0000000,0.0000000
94.3520548,8.6360254,17.9771754,2.9001842,-0.1043577,8.0000000,0.0000000
94.5519533,8.5861842,17.7834511,2.8794000,-0.1033857,8.0000000,0.0000000
94.7518517,8.5324072,17.5910064,2.8588358,-0.1023795,8.0000000,0.0000000
94.9517501,8.4747056,17.3997033,2.8384956,-0.1012420,8.0000000,0.0000000
95.1516485,8.4130498,17.2093154,2.8183645,-0.0999131,8.0000000,0.0000000
95.3515470,8.3476816,17.0204290,2.7985263,-0.0985120,8.0000000,0.0000000
95.5514454,8.2787127,16.8331441,2.7790171,-0.0970020,8.0000000,0.0000000
95.7513438,8.2058967,16.6466409,2.7597737,-0.0952330,8.0000000,0.0000000
95.9512422,8.1296215,16.4617560,2.7409095,-0.0933450,8.0000000,0.0000000
96.1511406,8.0500196,16.2785771,2.7224659,-0.0913077,8.0000000,0.0000000
96.3510391,7.9670810,16.0968581,2.7044477,-0.0890780,8.0000000,0.0000000
96.5509375,7.8807405,15.9162710,2.6868516,-0.0866999,8.0000000,0.0000000
96.7508359,7.7913911,15.7374278,2.6697666,-0.0842287,8.0000000,0.0000000
96.9507343,7.6991419,15.5602990,2.6532030,-0.0816744,8.0000000,0.0000000
97.1506327,7.6040064,15.3846811,2.6371427,-0.0790712,8.0000000,0.0000000
97.3505312,7.5059249,15.2102724,2.6215384,-0.0768835,8.0000000,0.0000000
97.5504296,7.4052800,15.0375765,2.6063763,-0.0749513,8.0000000,0.0000000
97.7503280,7.3021064,14.8664815,2.5915893,-0.0734677,8.0000000,0.0000000
97.9502264,7.1964480,14.6969495,2.5769490,-0.0731412,8.0000000,0.0000000
98.1501249,7.0882624,14.5288835,2.5623827,-0.0723417,8.0000000,0.0000000
98.3500233,6.9777973,14.3627271,2.5468673,-0.0850439,8.0000000,0.0000000
98.5499217,6.8645164,14.1984402,2.5284705,-0.1004048,8.0000000,0.0000000
98.7498201,6.7476506,14.0360167,2.5068372,-0.1140216,8.0000000,0.0000000
98.9497185,6.6269894,13.8761138,2.4832292,-0.1216246,8.0000000,0.0000000
99.1496170,6.5031257,13.7198669,2.4595889,-0.1150773,8.0000000,0.0000000
99.3495154,6.3754585,13.5661984,2.4374428,-0.1056012,8.0000000,0.0000000
99.5494138,6.2442911,13.4149361,2.4173568,-0.0950340,8.0000000,0.0000000
99.7493122,6.1104164,13.2663573,2.3993983,-0.0847200,8.0000000,0.0000000
99.9492106,5.9743395,13.1203784,2.3835242,-0.0743489,8.0000000,0.0000000
100.1491091,5.8357784,12.9760958,2.3696534,-0.0641947,8.0000000,0.0000000
100.3490075,5.6952062,12.8334357,2.3578132,-0.0541735,8.0000000,0.0000000
100.5489059,5.5536525,12.6928532,2.3480317,-0.0439538,8.0000000,0.0000000
100.7488043,5.4105311,12.5531900,2.3402337,-0.0339258,8.0000000,0.0000000
100.9487027,5.2662531,12.4142993,2.3344404,-0.0240221,8.0000000,0.0000000
101.1486012,5.1218175,12.2765847,2.3306502,-0.0140262,8.0000000,0.0000000
101.3484996,4.9766991,12.1389944,2.3288203,-0.0042335,8.0000000,0.0000000
101.5483980,4.8313535,12.0014232,2.3289463,0.0054383,8.0000000,0.0000000
101.7482964,4.6864688,11.8639895,2.3309884,0.0149847,8.0000000,0.0000000
101.9481949,4.5417808,11.7259176,2.3349239,0.0243315,8.0000000,0.0000000
102.1480933,4.3977747,11.5871520,2.3407098,0.0335153,8.0000000,0.0000000
102.3479917,4.2548063,11.4475290,2.3482989,0.0423978,8.0000000,0.0000000
102.5478901,4.1129194,11.3065928,2.3576588,0.0511134,8.0000000,0.0000000
102.7477885,3.9725356,11.1642715,2.3687190,0.0595588,8.0000000,0.0000000
102.9476870,3.8338350,11.0202682,2.3814476,0.0676630,8.0000000,0.0000000
103.1475854,3.6971091,10.8744159,2.3957820,0.0756661,8.0000000,0.0000000
103.3474838,3.5625903,10.7264990,2.4116642,0.0832610,8.0000000,0.0000000
103.5473822,3.4305249,10.5763319,2.4290688,0.0906349,8.0000000,0.0000000
103.7472806,3.3013353,10.4239533,2.4479089,0.0980080,8.0000000,0.0000000
103.9471791,3.1749565,10.2688345,2.4681982,0.1048904,8.0000000,0.0000000
104.1470775,3.0519363,10.1111950,2.4898808,0.1117983,8.0000000,0.0000000
104.3469759,2.9326592,9.9511018,2.5128890,0.1188098,8.0000000,0.0000000
104.5468743,2.8168658,9.7877299,2.5373412,0.1254999,8.0000000,0.0000000
104.7467728,2.7053980,9.6217771,2.5631422,0.1324979,8.0000000,-1.1807173
104.9466712,2.5985491,9.4532267,2.5902985,0.1398086,7.9704425,-4.1537311
105.1465696,2.4960564,9.2810921,2.6190385,0.1472046,7.8655772,-3.8614840
105.3464680,2.3988910,9.1063899,2.6492703,0.1552950,7.7668202,-3.5225405
105.5463664,2.3074415,8.9292442,2.6811047,0.1642730,7.6756234,-3.1672970
105.7462649,2.2213570,8.7481434,2.7149402,0.1735958,7.5926885,-2.7861209
105.9461633,2.1417819,8.5645197,2.7507066,0.1833569,7.5189785,-2.3667856
106.1460617,2.0692285,8.3787063,2.7883162,0.1936746,7.4557899,-1.9351187
106.3459601,2.0037601,8.1897908,2.8280190,0.2039954,7.4037254,-1.4630325
106.5458585,1.9458968,7.9978210,2.8699957,0.2146810,7.3641180,-1.0963030
106.7457570,1.8964668,7.8040350,2.9139710,0.2230818,7.3342985,-1.0963030
106.9456554,1.8558150,7.6087170,2.9588595,0.2214472,7.3043574,-0.9023811
107.1455538,1.8237787,7.4121698,3.0002404,0.1930355,7.2796200,0.6904761
107.3454522,1.7991185,7.2133676,3.0346123,0.1479119,7.2985559,3.0352479
107.5453507,1.7803503,7.0141122,3.0589202,0.0926938,7.3812194,4.1896250
107.7452491,1.7652949,6.8149397,3.0713997,0.0321567,7.4938241,4.1554878
107.9451475,1.7515698,6.6160089,3.0724620,-0.0167170,7.6038641,4.1216287
108.1450459,1.7372740,6.4173192,3.0665872,-0.0338985,7.7114567,-5.9659701
108.3449443,1.7218115,6.2192362,3.0622687,0.0058520,7.5552226,-8.3623457
108.5448428,1.7065927,6.0210247,3.0704473,0.0880726,7.3306308,-5.3654167
108.7447412,1.6946479,5.8210265,3.0955023,0.1489749,7.1828317,-4.3816507
108.9446396,1.6885560,5.6191829,3.1281552,0.1732326,7.0598372,-3.7455568
109.1445380,1.6894194,5.4208740,-3.1188574,0.1911249,6.9529735,-3.4370099
109.3444364,1.6978706,5.2212613,-3.0793383,0.2026891,6.8534469,-3.2008447
109.5443349,1.7145757,5.0204985,-3.0374530,0.2129641,6.7594413,-3.0528965
109.7442333,1.7395214,4.8229323,-2.9942451,0.2215768,6.6685462,-2.8835691
109.9441317,1.7733691,4.6256078,-2.9488759,0.2308406,6.5815398,-2.6548119
110.1440301,1.8163958,4.4296993,-2.9015639,0.2415407,6.5004062,-2.4766227
110.3439285,1.8685656,4.2370437,-2.8524113,0.2511655,6.4237944,-2.2068405
110.5438270,1.9305650,4.0466052,-2.8008851,0.2628883,6.3547500,-1.9516698
110.7437254,2.0023521,3.8600445,-2.7472708,0.2741096,6.2930578,-1.6820805
110.9436238,2.0843361,3.6775274,-2.6911927,0.2854176,6.2393978,-1.3612596
111.1435222,2.1764487,3.5002863,-2.6330202,0.2975330,6.1956322,-1.1489904
111.3434207,2.2791468,3.3284416,-2.5725431,0.3064867,6.1584491,-0.9082728
111.5433191,2.3919299,3.1635892,-2.5103002,0.3156608,6.1288964,-0.7735659
111.7432175,2.5150076,3.0059970,-2.4466026,0.3217280,6.1036138,-0.7531184
111.9431159,2.6479802,2.8566189,-2.3817769,0.3247368,6.0788985,-0.2960304
112.1430143,2.7899373,2.7165862,-2.3169284,0.3257802,6.0691561,-0.7507063
