t_s,d_m,x_m,y_m,psi_rad,k_radpm,vx_mps,vy_mps,a_mps2,omega_radps,delta_rad,s_m
20.846164854754395,113.85408344672679,13.439882728154117,35.754564534321595,0.27095936660030656,-0.07159406443076854,5.774984087087087,-0.057470187011643054,2.4656368613962885,-0.41345458281757597,-0.023621646795209603,0.0
0.049355644411435584,0.28804529503799864,13.718172020942148,35.828895964504696,0.2506222947951129,-0.07002778277259844,5.8966837925483215,-0.057397505146755345,2.448489292895873,-0.41293169170327576,-0.023105055941318113,0.25862069000000076
0.09748724467774306,0.5747117149830876,13.996561330809548,35.89728476823518,0.2308508380965006,-0.06827675873538148,6.014541987700825,-0.05708082707553187,2.442605725868809,-0.410653432198071,-0.02252751878550542,0.5172413799999998
0.1444971199412297,0.860166308338379,14.275050721083268,35.95995840202649,0.21168028806544942,-0.06635527750515617,6.12937872397108,-0.05653361103669886,2.448401613910818,-0.40671662616330106,-0.021893742753036034,0.7758620700000005
0.19047219544452876,1.1445645466351124,14.553640255090247,36.01714432239208,0.19314288345715783,-0.06427825126009261,6.241955745218564,-0.055769857964629715,2.4658757351414646,-0.40122199974553746,-0.02120864241508798,1.1637931049999999
0.23548635603208545,1.4280504304127017,14.832329996157437,36.06906998584536,0.17526778290363143,-0.06206088559511641,6.352967833006068,-0.05480364257243656,2.494662802345381,-0.3942708098736442,-0.020477229616542986,1.4224137950000006
0.2796024624035045,1.7107566579567046,15.111120007611788,36.11596284889982,0.15808108843424987,-0.05971837260853873,6.463036357703482,-0.05364871986146986,2.5341075125354817,-0.38596201339186953,-0.019704512355422032,1.6810344849999996
0.32287408737284906,1.9928048522391495,15.390010352780248,36.15805036806887,0.1416059145413028,-0.05726561776954014,6.572705747734173,-0.052318217653535254,2.583346765753554,-0.37639005506140466,-0.018895404760809423,1.9396551750000004
0.3653470113905577,2.274305841076076,15.669001094989758,36.19555999986597,0.12586249672597702,-0.05471700522900027,6.682442985858664,-0.05082441422416174,2.6413881702853996,-0.36564326779972467,-0.018054649709427145,2.198275865000001
0.4070605066229449,2.55535998526016,15.94809229756727,36.22871920080457,0.1108683330322281,-0.0520862039351047,6.792639768877432,-0.049178592016063886,2.707176580557759,-0.35380282025945237,-0.017186754864707558,2.456896555
0.44804843393877114,2.836057549328302,16.227284023839733,36.257755427398095,0.09663835194073828,-0.04938601489090085,6.903616690144103,-0.04739095421581344,2.77964464309323,-0.3409421166605283,-0.016295942256253762,2.715517244999999
0.4883401748542635,3.1164791096662436,16.506576337134092,36.28289613616001,0.08318510012098566,-0.046628258219132246,7.015628717970808,-0.04547059009292326,2.8577468751421997,-0.32712654743110253,-0.015386110966952917,3.1034482800000003
0.5279614192254369,3.3966959948133986,16.785969300777293,36.30436878360375,0.07051894387620099,-0.0438236974134951,7.128871296830258,-0.04342547630707352,2.940479092688804,-0.31241349861203965,-0.01446081207081305,3.362068970000001
0.5669348283433804,3.6767707530888067,17.065462978096285,36.32240082624276,0.05864827860220249,-0.040981997252791946,7.243486528374581,-0.04126250375590108,3.0268860612486286,-0.29685254500648256,-0.013523234666303412,3.620689660000002
0.6052805917101685,3.9567576429911018,17.345057432418024,36.33721972059048,0.047579741178608616,-0.038111711306489826,7.359569041923189,-0.03898752212256796,3.1160603961675006,-0.2804857706659565,-0.01257620166828487,3.879310349999999
0.6430168941009802,4.236703142210506,17.62475272706944,36.349052923160365,0.03731842085911148,-0.035220294720464715,7.477171304782348,-0.036605396607147206,3.2071353770720092,-0.263348177029836,-0.011622173941379186,4.13793104
0.6801603076541305,4.5166464715099135,17.904548925377494,36.35812789046586,0.02786806489939567,-0.032314137984341414,7.596308235364684,-0.034120073195993715,3.299273771489639,-0.24546815248916343,-0.010663261360564585,4.3965517300000005
