t_s,d_m,x_m,y_m,psi_rad,k_radpm,vx_mps,vy_mps,a_mps2,omega_radps,delta_rad,s_m
9.996108978042507,60.06807602253167,12.268309307808213,10.080152498299107,-2.3246564462085315,0.0829659888224623,5.870548514948333,0.06770076488373673,-1.7733085847619259,0.48705586247292604,0.02737193836679657,62.412794862167175
10.045412144843095,60.35537661984811,12.07409252340032,9.868441672235246,-2.300138900961203,0.08791004575245538,5.7830774077179585,0.07066629333084429,-1.7600455855434352,0.5083905995024768,0.029002180860621802,62.595667305821316
10.095527340072579,60.643008103651695,11.88505549826421,9.65165404896597,-2.274472719221378,0.09036559392856928,5.694854884036351,0.07153203320668122,-1.7406108403651366,0.5146189439329584,0.02981181116537465,62.961412193129604
10.146460533341696,60.930830391183676,11.701598240632844,9.429876899957055,-2.2480521732488934,0.09307061967284123,5.606180139464617,0.0725261216812791,-1.7157568818833362,0.5217706595775474,0.030703652595151513,63.14428463678375
10.19821390131332,61.218695621687765,11.524122506097953,9.203230138267253,-2.2208189451355462,0.09601958861351309,5.517361655376395,0.07363869669698862,-1.6862318594061463,0.529774796381213,0.031675865884854874,63.4564674254379
10.250790504176841,61.50647496555275,11.35303005025124,8.971833676955288,-2.192715901939808,0.09920487156518627,5.428680601916133,0.07485866710152964,-1.6528438890654475,0.5385515618815081,0.032725919610855414,63.822212312746196
10.304194775218619,61.7940602893578,11.188722628684435,8.73580742907992,-2.1636875678224956,0.10261592238514525,5.3403845605229545,0.07617317977215377,-1.6165389077810053,0.5480084875694515,0.03385031939528975,64.00508475640034
10.358433177417105,62.08136590815573,11.031601996989238,8.49527130769986,-2.1336807444868837,0.10623837914663352,5.252676608007852,0.07756698301325057,-1.578500116278431,0.5580358490161911,0.03504431204984333,64.37082964370863
10.413515107462473,62.368330418803794,10.882069910757378,8.250345225873875,-2.1026452926160455,0.11005309979150801,5.16569808805836,0.07902165111772655,-1.5402773319517336,0.5685010871778888,0.03630156840540912,64.86588487601693
10.469454164060544,62.65491860377638,10.740528125580559,8.001149096660678,-2.0706937755811214,0.11403515649679935,5.079502729995947,0.08051462253500001,1.54027733195173,0.5792418887410073,0.03761385288228262,65.04875731967108
10.525321243730367,62.94113493815699,10.607332820761023,7.747813744133034,-2.038960536466217,0.10838279058249164,5.165605439508205,0.07782091982889766,1.6589723001947676,0.5598627325819975,0.035751081473907105,65.67312289697936
10.580204086999668,63.227168739263874,10.482120107673532,7.490642377420247,-2.009844779185848,0.09556628692348328,5.256776939929468,0.06982952081343295,2.058237692357174,0.50237065333405,0.03152642566268487,65.67312289697936
10.634058377921079,63.5132784478829,10.363951625432419,7.230075734944865,-1.9844093221085273,0.08254502616002371,5.367732336958224,0.06158806525821684,1.0475095766167852,0.4430796061742218,0.0272331242158445,65.9853056856335
10.687128793088586,63.799640121017426,10.25187302258155,6.966558383289602,-1.9626865380422829,0.06946698317329368,5.4234245917806545,0.05236810333538069,-1.8000000000000074,0.37674894485885385,0.02292009006262484,66.42679881928765
10.74046436138902,64.08635482375674,10.144929947664824,6.700534889037219,-1.9446831574535561,0.05642900460836359,5.327509515326298,0.04178702219981135,-1.8000000000000074,0.3006260589914485,0.01861941954493569,66.8682919529418
10.794853571023545,64.37346040132478,10.04216804922611,6.432449818770431,-1.930389581963618,0.04348424652084486,5.229677287645365,0.03160979211966037,-1.7999999999999916,0.22740857640043433,0.014348816518499402,66.8682919529418
10.850354112341286,64.66094334452967,9.942632975809296,6.162747739072,-1.9197877575165183,0.030650719872808343,5.129825285463283,0.021855364457144602,-1.7999999999999992,0.15723283782118416,0.010114392639959512,67.43909543159594
10.907021678929532,64.94875060693812,9.845370375958263,5.891873216524639,-1.9128574470778859,0.01791997694163434,5.0278546246822255,0.012523766412687118,-1.7999999999999972,0.09009903894019507,0.0059135234582770235,67.56840577659594
10.964912373505918,65.2368013070767,9.749425898216893,5.620270817711109,-1.9097919765970939,0.005265444209078576,4.923665653263289,0.0036036148653965836,-1.8000000000000076,0.02592528680141427,0.0017375948402576188,68.13920925525008
11.024083445797125,65.52498886719827,9.65379093260942,5.3484141952755335,-1.911257085135727,-0.014685321011974518,4.817149005980643,-0.009833051752632221,-1.8000000000000047,-0.07074137951533971,-0.004846117996794895,68.26851960025007
11.084582479561519,65.8131282149434,9.557020821690944,5.077010751392047,-1.9187910619280477,-0.0368379305867432,4.70819905881087,-0.024108203106269186,-1.8000000000000012,-0.1734403101170445,-0.012155918313006579,68.71001273390422
11.146460811592043,66.10102150366521,9.457460862755754,4.806880486023876,-1.932715152517593,-0.05917569325878913,4.596724284508483,-0.03780999412948683,-1.800000000000007,-0.2720143462553009,-0.0195254970640026,68.96863342390421
11.209790138269273,66.38852926191132,9.353455005740532,4.538844121404765,-1.953067595560837,-0.08175619913849434,4.4825975566455485,-0.05094073925133899,-1.800000000000005,-0.36648013849884165,-0.026973002473025063,69.28081621255835
11.274673773992227,66.67560637114354,9.243347200581953,4.273722379768418,-1.9798913743729745,-0.10452747113159626,4.365635680203005,-0.06342971119715458,-1.8000000000000074,-0.45632885753348623,-0.03448039441928047,69.53943690255835
11.341260092122177,66.9623382944383,9.12548139721669,4.0123359833485415,-2.013210951002555,-0.12728200476862683,4.245576668237583,-0.07511358585277399,-1.8000000000000056,-0.5403855097321869,-0.04197838628750588,69.85161969121249
11.40975878713293,67.2489774029196,8.998201545581429,3.755505654378879,-2.0530004681736913,-0.14961333713571098,4.1220521626617534,-0.08572324320655862,-1.5980976980282773,-0.6167139799032995,-0.049332342546151715,70.11024038121248
11.48033484054083,67.53597843266627,8.859851595612835,3.504052115093126,-2.0991440108232586,-0.17088648580852245,4.009025181328518,-0.09522726324095958,-1.2161327059238498,-0.6850882247551049,-0.056332875797468006,70.42242316986662
11.552965592389164,67.8240313903974,8.7087754972476,3.258796087725021,-2.151226098863692,-0.1902400054415842,3.9204569133849625,-0.1036700564904834,-1.1829682746296337,-0.7458277445358517,-0.06269692056202252,70.86391630352075
11.627744840980974,68.11399515249637,8.543410128597262,3.0206086023658374,-2.207986281788447,-0.19930598920864123,3.8318957069482322,-0.10615704725405517,-1.2859267495436444,-0.763719764417663,-0.0656763840005535,71.1760990921749
11.704841640471017,68.40571367309175,8.363428629470326,2.7910299552089723,-2.2673274485507173,-0.20602913604054296,3.732694702260356,-0.10689709718076398,-1.3268444861547846,-0.7690438646098129,-0.06788514184888131,71.48828188082904
11.784310712854829,68.69827934125396,8.16938263563748,2.5720760274875816,-2.3291955370174935,-0.21580443284615117,3.6271504458966892,-0.10880296513059151,-1.3208998169548118,-0.7827551448243993,-0.07109543475746856,71.67115432448318
11.866172508970443,68.99091204099896,7.9618425296287025,2.365772849233062,-2.394311272772116,-0.22847803829320246,3.518876598299385,-0.11175405708236683,-1.2763180160271885,-0.8039860221753008,-0.075255363750245,72.03689921179148
11.950428154195183,69.28301643934297,7.7413786939739335,2.1741464504767736,-2.4633597815739363,-0.24382141190002798,3.411155236380815,-0.11560806334629163,-1.1981346087483231,-0.831712685944544,-0.08028810276011243,72.40264409909977
12.037065956018349,69.57422444517603,7.508561511203151,1.999222861250112,-2.536969814319177,-0.26143527678090206,3.3071270633689633,-0.12017935540344526,-1.0910136301141016,-0.8645996791614767,-0.08606054323829879,72.58551654275392
12.126068940576673,69.86444166022386,7.263961363846293,1.8430281115844407,-2.615675191030013,-0.2806377844654513,3.2097653213204094,-0.1252086185516862,-0.9657565318153027,-0.900781428429397,-0.0923470590260094,72.89769933140806
12.217434729861711,70.15389651619276,7.008148634433339,1.707588231511152,-2.6998561115006425,-0.30035373988830655,3.1212504201035447,-0.13030961391604065,-0.9034000145913801,-0.9374792368060476,-0.09879405559828547,73.52206490871635
12.311313251015669,70.44318923112418,6.7416937060342725,1.5949292503146173,-2.788052941253584,-0.3186275066233004,3.036183206097045,-0.13447019636082333,0.8147041096023663,-0.9674114846102397,-0.10476212875155827,73.52206490871635
12.405540283376656,70.73317698560655,6.4654649588229285,1.5066650052106467,-2.8783443613933746,-0.303120843046096,3.1131645799752987,-0.13116944501124675,0.7764064451141508,-0.9436650720233579,-0.09969823478503964,74.09286838737049
12.497892500577823,71.02425068278038,6.181479440352364,1.4428204871574095,-2.964767912377833,-0.289637356595634,3.18504937037428,-0.1282287899563895,0.6720480886022896,-0.9225092802617949,-0.0952908515669885,74.22217873237048
12.58868094968647,71.31642031794065,5.89203092558926,1.4030379154566592,-3.04795892593173,-0.2788599114195683,3.2462060227942353,-0.12582790463128368,0.5087335696371323,-0.9052367239660696,-0.09176531878942625,74.66367186602463
12.678262297175724,71.60947944954187,5.599413189500251,1.3869595094101403,3.1545126393482077,-0.2711976426204002,3.2918786980452444,-0.12409221423560338,0.2987575240065768,-0.8927497427021824,-0.08925742957938364,75.05160290102461
12.767025796811819,71.90306260924456,5.305920007052021,1.3942274883196024,3.0754487631239313,-0.2668834720250087,3.3184529532088183,-0.12310399418065783,0.05902363223492877,-0.885640245904013,-0.08784488785896537,75.36378568967875
12.855381958375443,72.19670044922961,5.0138451532112,1.4244840714867937,2.997166464454366,-0.26604717986613574,3.3236787606731055,-0.12291149518706936,-0.19034882535998623,-0.8842553610580528,-0.08757102900988882,75.62240637967875
12.943752426307856,72.48987301536032,4.725482402944473,1.4773714782134597,2.918775866742845,-0.26875883636992703,3.306822771959912,-0.12353455979801962,-0.42804676803752695,-0.8887378402735225,-0.08845896142372965,76.06389951333288
