t_s,d_m,x_m,y_m,psi_rad,k_radpm,vx_mps,vy_mps,a_mps2,omega_radps,delta_rad,s_m
21.211737883548285,83.45061865449404,24.047725966311564,18.05138979952672,-0.06174617397933234,-0.09611098522768362,5.5331171409716795,-0.07391927423205713,-1.3648320635980762,-0.5317933397989721,-0.0317059964866376,90.14936057444655
0.03785733915404066,0.20850976004357363,24.25564792890415,18.035744432638214,-0.08192425601149901,-0.09780125243646114,5.481435487751184,-0.07451668456339049,-1.6792753046538884,-0.53609125585173,-0.032263214219969485,0.0
0.07617935404057175,0.4173557493582649,24.463541923631762,18.01582624474304,-0.10249810120995206,-0.09969417704304917,5.4170686599667,-0.0750669780837092,-1.6758590953886914,-0.5400502020410733,-0.032887216694203684,0.1680000000000028
0.11500731571590173,0.6264464064342483,24.671218798529075,17.991552421200954,-0.12350203499650876,-0.10178741085582375,5.351982912715718,-0.07572226322456209,-1.6674711787360956,-0.5447644836299431,-0.03357722123604881,0.3780000000000001
0.15434203542721647,0.8356962513053677,24.878489401630773,17.9628401473717,-0.144970101326225,-0.10407845419954072,5.286375883384686,-0.07647749840619694,-1.6545630218070813,-0.5501978302604096,-0.034332394173023195,0.588000000000001
0.19418432347873082,1.0450263682351206,25.08516458097153,17.929606608615043,-0.16693602051997325,-0.10656438389729715,5.220434801404467,-0.07732742614198695,-1.6375481681699036,-0.5563124182876759,-0.0351517611451287,0.7980000000000018
0.2345350910839823,1.2543649122665415,25.291055184586018,17.891768990290725,-0.1894331122180043,-0.109241557966366,5.154336961703223,-0.07826642419723187,-1.6168239190614595,-0.5630677999800854,-0.036034109776049615,1.0080000000000027
0.2753954677806929,1.463647640182882,25.49597206050892,17.8492444777585,-0.21249418046583052,-0.11210529410205566,5.088249391174255,-0.07928833753024518,-1.592794136770508,-0.5704196944621955,-0.03697788375602315,1.2180000000000035
0.3167669426996875,1.6728184659935996,25.69972605677491,17.801950256378124,-0.23615135764099618,-0.11514952020993632,5.022327590094843,-0.08038628711478003,-1.565895101634885,-0.5783186123365469,-0.03798106778256158,1.4280000000000008
0.3586515405002073,1.8818300405344917,25.90212802141867,17.749803511509345,-0.2604359037482201,-0.11836639686187336,4.956713142166996,-0.08155245021335208,-1.5366266140085447,-0.586708274916202,-0.03904106334046862,1.6380000000000017
0.4010520465200509,2.090644354138309,26.102988802474872,17.692721428511916,-0.2853779575909178,-0.12174591369720082,4.891529878022515,-0.08277780463840416,-1.505590912945275,-0.5955237743770084,-0.04015455601214515,1.8233969696196726
0.44397230108981844,2.299233360580606,26.30211924797819,17.63062119274558,-0.3110062365205505,-0.12527546456132949,4.826878139922483,-0.0840518267890004,-1.4735423404731796,-0.604689401359715,-0.04131737592335367,2.033396969619673
