1725715527070040392,286.602215,-0.076218
1725715527094770926,288.297955,-0.087359
1725715527134661130,290.579206,-0.092317
1725715527175308872,291.759307,-0.086214
1725715527196723624,292.319965,-0.090235
1725715527220929197,293.567823,-0.096948
1725715527243977904,294.297388,-0.095774
1725715527265458417,295.721355,-0.096012
1725715527284944462,295.875569,-0.096824
1725715527317043711,297.850188,-0.103684
1725715527337970815,298.832352,-0.103548
1725715527355191065,300.308498,-0.108684
1725715527369113198,300.343317,-0.108921
1725715527395674742,302.263039,-0.115518
1725715527425941540,303.657697,-0.112586
1725715527463165756,304.617682,-0.106983
1725715527476103152,304.994226,-0.108061
1725715527499378259,306.650755,-0.108085
1725715527519629458,307.324847,-0.101187
1725715527555507785,308.009810,-0.094879
1725715527591800736,309.455680,-0.088685
1725715527631021339,310.763558,-0.085318
1725715527647135156,312.553573,-0.075756
1725715527672719034,314.242142,-0.072545
1725715527689637652,315.160126,-0.069765
1725715527729277136,317.059863,-0.067512
1725715527762795779,318.298647,-0.068029
1725715527776120759,318.741627,-0.069212
1725715527804420546,319.964617,-0.068062
1725715527823472223,321.458771,-0.065021
1725715527859620150,322.215653,-0.058677
1725715527896353326,324.348873,-0.055026
1725715527912843591,325.368697,-0.049969
1725715527935437321,326.877048,-0.042231
1725715527950797408,327.586269,-0.039160
1725715527974243076,329.444867,-0.040019
1725715527991213405,330.382042,-0.041546
1725715528032690267,332.513115,-0.045016
1725715528067294703,333.755842,-0.047141
1725715528081624644,334.211282,-0.049866
1725715528109443566,335.280222,-0.049636
1725715528135846453,337.402480,-0.043791
1725715528174188910,337.472237,-0.044009
1725715528201469430,339.333798,-0.042492
1725715528220427890,340.387007,-0.043747
1725715528238811854,341.520446,-0.043870
1725715528255614887,342.302143,-0.041788
1725715528294640065,343.838984,-0.038015
1725715528318350820,345.183328,-0.041205
1725715528335241245,346.261520,-0.044432
1725715528349561138,346.828971,-0.046953
1725715528375030296,348.351453,-0.049489
1725715528389341165,349.093823,-0.047884
1725715528421448733,349.886844,-0.049570
1725715528462576730,351.169541,-0.054214
1725715528500383698,352.813943,-0.066521
1725715528517777132,355.082208,-0.070495
1725715528541278447,356.841935,-0.077618
1725715528557756487,358.638299,-0.079154
1725715528597589090,360.511502,-0.086003
1725715528635253818,362.280624,-0.095679
1725715528672233745,363.871825,-0.103304
1725715528688734602,365.897035,-0.112532
1725715528711177195,366.553386,-0.116775
1725715528728882053,368.278345,-0.125949
1725715528752135560,369.621527,-0.132329
1725715528769384705,371.695451,-0.133671
1725715528795602824,373.093997,-0.130154
1725715528836191397,374.940041,-0.123759
1725715528850484314,376.298103,-0.120076
1725715528875452159,379.620926,-0.109570
1725715528894628571,380.156351,-0.111900
1725715528916198555,382.496216,-0.104161
1725715528955112693,383.476076,-0.101164
1725715528996038130,386.330382,-0.088094
1725715529011388073,386.816681,-0.080894
1725715529035962028,388.773809,-0.070690
1725715529049675712,389.940641,-0.063249
1725715529077054504,391.975514,-0.056323
1725715529092269534,392.820931,-0.053120
1725715529117078498,394.819924,-0.044559
1725715529159274432,395.627099,-0.041445
1725715529205549059,397.281192,-0.036019
1725715529221747098,398.067975,-0.032048
1725715529236590320,399.285699,-0.026823
1725715529251178277,400.683155,-0.026231
1725715529275708169,401.946088,-0.022966
1725715529289915550,403.185368,-0.018692
1725715529321287435,404.175978,-0.015484
1725715529360188740,405.820339,-0.013196
1725715529377120540,406.926710,-0.010768
1725715529401702656,408.260637,-0.010114
1725715529415484212,409.300919,-0.009854
1725715529441270298,410.717597,0.010109
1725715529486170171,412.041923,0.013505
1725715529500452912,413.009402,0.017399
1725715529523044144,413.922980,0.019433
1725715529542256492,415.620322,0.018403
1725715529580150659,416.226011,0.017952
1725715529595380506,417.014263,0.017726
1725715529619970333,418.284221,0.014455
1725715529636210197,419.494098,0.013936
1725715529673260587,420.648224,0.013310
1725715529713962342,421.187862,0.014780
1725715529727501850,422.363491,0.012987
1725715529752866047,423.490998,0.019172
1725715529767706548,424.669546,0.024059
1725715529803297704,425.088358,0.028132
1725715529844244739,426.626209,0.026854
1725715529863561919,426.914350,0.029680
1725715529883837949,428.414719,0.023525
1725715529897723569,428.790260,0.023995
1725715529924177688,429.762361,0.018827
1725715529938249452,430.825715,0.025744
1725715529979614888,431.929432,0.038406
1725715530015548284,432.322327,0.040748
1725715530029659120,433.240515,0.040371
1725715530056159990,434.216816,0.038850
1725715530073173550,434.922754,0.036304
1725715530110114627,435.241349,0.038119
1725715530125848377,435.839983,0.034988
1725715530153656609,437.257330,0.037588
1725715530177920963,437.265253,0.037527
1725715530196238589,438.124745,0.044566
1725715530230281294,438.725042,0.043838
1725715530267313442,-0.453138,0.042881
1725715530286759102,0.081231,0.045511
1725715530312831971,0.446069,0.047421
1725715530330254972,0.900321,0.046395
1725715530351245978,1.949472,0.052439
1725715530374585019,2.579685,0.048842
1725715530420691613,3.111389,0.043738
1725715530449676454,3.596247,0.038176
1725715530465461885,5.013491,0.022134
1725715530490752161,5.922845,0.012589
1725715530532356892,5.941925,0.012323
1725715530546736624,6.435300,0.006179
1725715530569004656,7.234422,-0.005934
1725715530582704355,8.300295,0.006201
1725715530612966319,8.817259,0.010353
1725715530628242628,9.426173,0.008459
1725715530652675303,10.672080,0.008380
1725715530672070179,11.710153,0.004778
1725715530708488407,12.106425,0.004809
1725715530747141614,12.898334,-0.006720
1725715530762310915,13.869765,-0.017195
1725715530790077611,14.889819,-0.025327
1725715530805839873,15.315757,-0.025762
1725715530831814246,15.981071,-0.033634
1725715530868217274,16.994605,-0.034377
1725715530910737942,17.796541,-0.027792
1725715530925550924,18.483213,-0.021254
1725715530951795153,19.980197,-0.022992
1725715530967936616,20.297661,-0.015187
1725715531004743196,20.844089,-0.011762
1725715531043640787,21.458932,-0.008930
1725715531082995593,22.314777,-0.010189
1725715531095979355,22.578327,-0.010611
1725715531123860258,22.998828,-0.012992
1725715531140630426,23.442624,-0.015437
1725715531167331263,24.578301,-0.025663
1725715531182282004,24.943880,-0.029098
1725715531205022676,25.443012,-0.036773
1725715531245102731,25.918256,-0.040532
1725715531285089475,27.130180,-0.046092
1725715531301230650,27.726396,-0.040892
1725715531326356573,28.311720,-0.045264
1725715531339952112,29.411644,-0.046306
1725715531369128568,30.898622,-0.053549
1725715531392285273,31.773161,-0.060215
1725715531423709124,31.792631,-0.060409
1725715531442163294,32.429855,-0.068316
1725715531465040478,33.527732,-0.078471
1725715531479735827,34.122202,-0.076230
1725715531502906963,34.782668,-0.082195
1725715531515956965,35.791843,-0.086029
1725715531552320440,37.021560,-0.088523
1725715531589209483,37.634428,-0.094280
1725715531607021028,38.311058,-0.101079
1725715531627801377,39.493543,-0.115839
1725715531644027736,41.000000,-0.120258
1725715531686876243,41.721158,-0.121399
1725715531699667173,42.460675,-0.126408
1725715531733673205,43.731111,-0.133001
1725715531749179402,44.691331,-0.138354
1725715531771058537,45.808755,-0.143831
1725715531815004070,46.709501,-0.147178
1725715531851978362,47.858513,-0.151457
1725715531868802993,49.182071,-0.148852
1725715531893242867,49.676622,-0.149329
1725715531908178152,50.459889,-0.146860
1725715531940273109,51.684081,-0.143507
1725715531959237231,53.088686,-0.142111
1725715531998408102,53.105214,-0.141895
1725715532014544540,54.142441,-0.130009
1725715532038248444,54.653373,-0.133784
1725715532051205262,55.549162,-0.136457
1725715532075478063,56.125430,-0.140430
1725715532119625548,56.809593,-0.131418
1725715532138528069,57.311148,-0.126009
1725715532156716062,58.467440,-0.119105
1725715532171252658,58.802068,-0.121993
1725715532207346531,59.324980,-0.117275
1725715532249682237,59.816090,-0.120321
1725715532262670831,60.654083,-0.116830
1725715532288619122,61.190306,-0.112374
1725715532305698954,61.843837,-0.106208
1725715532327971720,62.476647,-0.104731
1725715532367742430,63.599956,-0.100340
1725715532380386192,64.111111,-0.095535
1725715532408672118,64.848459,-0.091895
1725715532423354186,65.938902,-0.072730
1725715532447767628,67.298464,-0.055530
1725715532489059876,67.826928,-0.044933
1725715532502446582,68.516618,-0.034702
1725715532528104313,69.594931,-0.020043
1725715532562988777,71.318991,-0.002194
1725715532600760125,71.340259,-0.002331
1725715532620817880,71.995802,0.015321
1725715532642841974,73.038630,0.023051
1725715532659575917,74.039774,0.021292
1725715532687089843,74.652670,0.032027
1725715532723164484,75.296022,0.029092
1725715532736190582,76.112752,0.028865
1725715532764020156,77.146107,0.034088
1725715532783894327,77.642387,0.040544
1725715532807831896,78.215980,0.041261
1725715532854540119,79.102523,0.041560
1725715532900244118,80.701170,0.045033
1725715532917455501,81.270990,0.051485
1725715532933957444,82.094773,0.055749
1725715532958864006,83.565556,0.067862
1725715532995109303,83.588006,0.068164
1725715533008086537,84.403523,0.082309
1725715533036816080,85.031103,0.077299
1725715533054089799,86.161793,0.066699
1725715533083843951,86.627138,0.069959
1725715533126004423,87.607048,0.061391
1725715533142026588,88.204182,0.052335
1725715533164803995,89.772395,0.050633
1725715533178587885,89.791652,0.050776
1725715533205618898,90.897015,0.064165
1725715533220491173,91.185903,0.060579
1725715533253262033,91.754635,0.058992
1725715533293188903,92.024597,0.062705
1725715533305322935,92.616077,0.049978
1725715533331207738,92.983634,0.042559
1725715533346078222,93.633051,0.043856
1725715533380562172,94.054522,0.045026
1725715533423625077,94.563322,0.049138
1725715533438979722,95.194365,0.051267
1725715533458889765,96.000000,0.054121
1725715533472582967,96.367837,0.057822
1725715533499932411,96.919496,0.057998
1725715533539806161,97.634845,0.068249
1725715533552648866,98.319280,0.072117
1725715533582783626,98.969269,0.080054
1725715533598327903,99.650259,0.085541
1725715533624998083,101.010593,0.097118
1725715533665867578,101.511897,0.101569
1725715533706251376,102.378882,0.112167
1725715533720273218,103.053099,0.122322
1725715533746078053,104.740710,0.135040
1725715533765577183,106.272042,0.148518
1725715533803437618,106.295715,0.148752
1725715533818584294,107.077078,0.156359
1725715533843580647,108.299877,0.163674
1725715533856153560,109.182287,0.165233
1725715533884141982,110.076849,0.168934
1725715533898046128,111.438313,0.163704
1725715533924053779,112.434582,0.160372
1725715533964014153,113.827737,0.155623
1725715533981680768,114.740386,0.150384
1725715534004127550,116.129567,0.146176
1725715534024189017,117.280740,0.141328
1725715534056344067,118.382666,0.130632
1725715534096762808,119.197577,0.121017
1725715534118483220,120.372787,0.110194
1725715534136492044,121.074241,0.106813
1725715534153395906,121.871410,0.100570
1725715534181071047,122.584130,0.091061
1725715534225511137,123.885881,0.073862
1725715534259755374,124.964124,0.055091
1725715534273757504,125.293824,0.056387
1725715534301332548,125.500523,0.051193
1725715534318089658,125.802802,0.054953
1725715534340523064,126.915996,0.045525
1725715534353957353,127.450332,0.035663
1725715534380988717,128.112696,0.035986
1725715534396024833,128.590999,0.030780
1725715534422848516,129.222611,0.029910
1725715534464502874,129.848603,0.019272
1725715534505372560,130.524004,0.010444
1725715534522332486,130.910546,0.001691
1725715534544726820,131.535217,-0.011508
1725715534563129916,131.945598,-0.021367
1725715534589397118,132.312239,-0.022901
1725715534604716274,133.046151,-0.036673
1725715534620607879,134.000000,-0.045736
1725715534649292365,134.481697,-0.057613
1725715534688088448,134.493012,-0.057870
1725715534704220565,135.280983,-0.067669
1725715534724517392,136.225700,-0.077340
1725715534742290567,136.372949,-0.080169
1725715534766833287,137.274978,-0.083860
1725715534781997179,137.850129,-0.086149
1725715534819188044,139.011449,-0.095374
1725715534857126973,139.164913,-0.097397
1725715534871213296,140.000000,-0.103580
1725715534897602899,140.665812,-0.108341
1725715534930563838,142.160215,-0.119726
1725715534962989736,142.975417,-0.130175
1725715534979463006,143.148459,-0.133507
1725715535005289728,143.571750,-0.130363
1725715535022228118,144.623340,-0.129595
1725715535059526918,144.788268,-0.130912
1725715535073680920,145.568383,-0.122167
1725715535099956058,146.095384,-0.115386
1725715535121451989,147.252728,-0.108159
1725715535155384129,147.350144,-0.108232
1725715535209241830,148.175942,-0.108543
1725715535229823009,148.668415,-0.108089
1725715535249504762,149.738497,-0.111508
1725715535261165481,150.000000,-0.113214
1725715535279709633,150.527348,-0.113540
1725715535290471407,151.000000,-0.111917
1725715535324823739,151.860346,-0.105860
1725715535337505451,152.000000,-0.106128
1725715535370261877,152.606111,-0.103799
1725715535395397366,153.340574,-0.106562
1725715535426113917,154.207434,-0.108677
1725715535462290988,154.493489,-0.110488
1725715535484255752,155.300498,-0.118717
1725715535501831839,155.916445,-0.123208
1725715535528527873,157.260114,-0.119886
1725715535561350379,158.000000,-0.123909
1725715535604923907,158.536524,-0.128771
1725715535626831231,159.301647,-0.119347
1725715535645879096,160.308120,-0.114698
1725715535668195349,160.585129,-0.115755
1725715535684710922,161.679234,-0.117884
1725715535699369629,162.764134,-0.118902
1725715535723464476,164.015629,-0.121951
1725715535737665742,164.329548,-0.124582
1725715535763295919,165.411575,-0.127003
1725715535780154373,166.095473,-0.130151
1725715535818113589,167.566491,-0.142383
1725715535851489696,168.243044,-0.143877
1725715535889408273,169.000000,-0.145364
1725715535907904425,169.864164,-0.147742
1725715535931748327,170.919169,-0.150935
1725715535950814752,172.129905,-0.160957
1725715535976863714,173.408733,-0.173060
1725715535994188120,174.321678,-0.180255
1725715536015758131,175.293482,-0.183374
1725715536054486404,176.598154,-0.192170
1725715536073130076,177.585382,-0.198672
1725715536095366680,179.016166,-0.209389
1725715536125573374,180.508247,-0.216614
1725715536153646433,182.152096,-0.230089
1725715536190719408,182.696786,-0.230760
1725715536215713008,184.286865,-0.237133
1725715536238860461,185.404759,-0.237630
1725715536254384352,187.332810,-0.243104
1725715536273817337,188.429294,-0.246509
1725715536312660682,190.349968,-0.246025
1725715536328562814,191.441443,-0.243047
1725715536352680828,193.450504,-0.243336
1725715536369383729,194.658464,-0.243908
1725715536393618544,196.995646,-0.241843
1725715536408755587,198.201672,-0.240610
1725715536440630571,200.372077,-0.232743
1725715536482117120,201.499883,-0.224878
1725715536499896342,203.008496,-0.218378
1725715536520855728,204.744282,-0.208262
1725715536535642371,206.479965,-0.197857
1725715536561699844,208.556092,-0.188027
1725715536601074646,210.015102,-0.179386
1725715536617152330,211.727285,-0.168016
1725715536640598951,213.572474,-0.155438
1725715536656985660,215.725974,-0.140829
1725715536698881361,216.910936,-0.133762
1725715536736169600,218.933563,-0.116462
1725715536752334516,220.657813,-0.104385
1725715536779035542,221.465374,-0.099083
1725715536792928872,223.930970,-0.081218
1725715536824794128,224.533040,-0.076975
1725715536863116768,226.270930,-0.067037
1725715536881878200,228.028354,-0.060135
1725715536905554582,228.996147,-0.050317
1725715536923147052,230.257105,-0.041923
1725715536947557291,231.901538,-0.035312
1725715536962603422,233.108814,-0.029203
1725715536991334370,234.521353,-0.028161
1725715537027681199,236.751076,-0.030855
1725715537045404997,237.036123,-0.029864
1725715537069888227,238.320413,-0.030127
1725715537084041205,239.518034,-0.030925
1725715537112935801,240.717718,-0.029521
1725715537153437099,241.914287,-0.029737
1725715537201098918,243.661983,-0.033816
1725715537223513217,244.322972,-0.030413
1725715537242707993,246.432279,-0.034473
1725715537259798062,246.885298,-0.036560
1725715537277222916,248.971670,-0.050441
1725715537294919770,249.786251,-0.051538
1725715537325634944,251.956463,-0.052651
1725715537364173199,252.870424,-0.050421
1725715537381813221,253.416858,-0.047357
1725715537405085666,253.918708,-0.042418
1725715537421531126,254.708677,-0.038948
1725715537446145109,256.214543,-0.043095
1725715537457550211,257.000000,-0.043259
1725715537494261136,257.770476,-0.042827
1725715537531777567,259.298402,-0.046945
1725715537577684568,260.243473,-0.045234
1725715537599547699,260.995789,-0.041540
1725715537621003341,261.658517,-0.037737
1725715537637194145,262.562647,-0.033255
1725715537654002614,263.725529,-0.030779
1725715537671652716,264.372877,-0.028484
1725715537691218212,264.947556,-0.025935
1725715537732464631,265.959344,-0.020587
1725715537772179080,266.968410,-0.016153
1725715537786914938,267.689480,-0.015928
1725715537811714393,268.288382,-0.015431
1725715537827708941,269.519663,-0.017207
1725715537851777867,270.560877,-0.021869
1725715537870783234,271.257262,-0.023950
1725715537895198432,271.811925,-0.024724
1725715537936100435,273.251245,-0.029217
1725715537957389709,273.803549,-0.027915
1725715537979171240,274.818052,-0.022350
1725715537997028254,275.444380,-0.020004
1725715538015767541,276.871807,-0.019253
1725715538054769285,277.737658,-0.020233
1725715538094824757,279.054507,-0.027939
1725715538112123530,279.863376,-0.030337
1725715538136474792,281.512428,-0.042350
1725715538153388444,282.462983,-0.045619
1725715538178907963,283.841902,-0.053810
1725715538196877969,284.584477,-0.055594
1725715538225923956,286.607736,-0.063098
1725715538263192034,287.929372,-0.065042
1725715538301286512,289.706153,-0.063450
1725715538339847135,290.854257,-0.071739
1725715538359538422,292.270802,-0.073650
1725715538381140945,293.269223,-0.071345
1725715538403441420,294.618612,-0.071086
1725715538439565272,294.750817,-0.071729
1725715538484975407,296.802067,-0.077806
1725715538509928877,298.043541,-0.077605
1725715538534235466,298.319891,-0.079430
1725715538554300355,300.217705,-0.086834
1725715538575484893,301.729050,-0.089888
1725715538607843556,302.963713,-0.085557
1725715538619899090,303.000000,-0.085723
1725715538651585049,304.677255,-0.088916
1725715538673645268,305.468581,-0.084791
1725715538692261354,306.527228,-0.078336
1725715538711739778,307.144049,-0.072287
1725715538733375356,308.593326,-0.070374
1725715538754866422,309.444606,-0.067706
1725715538773024588,310.258790,-0.064639
1725715538812616380,311.234468,-0.062405
1725715538853668558,313.587196,-0.051372
1725715538871675972,314.259470,-0.052171
1725715538893216126,315.064768,-0.050631
1725715538910712211,316.690639,-0.048335
1725715538932071469,318.128250,-0.046271
1725715538949244354,319.212962,-0.043833
1725715538975617570,320.087811,-0.039809
1725715538992897463,321.141298,-0.035504
1725715539016936820,322.855487,-0.029808
1725715539036961740,324.261106,-0.030284
1725715539076625531,324.972386,-0.029545
1725715539115915434,326.969010,-0.027921
1725715539155771321,328.434726,-0.029759
1725715539174469904,329.810707,-0.032644
1725715539196905354,331.273593,-0.033996
1725715539218644260,331.304362,-0.034160
1725715539239436285,332.968874,-0.036165
1725715539254747983,334.631819,-0.032786
1725715539279743917,335.370419,-0.029788
1725715539322328128,337.143453,-0.026143
1725715539342358296,338.159235,-0.021714
1725715539361345518,339.574444,-0.019288
1725715539383857161,340.234982,-0.021297
1725715539402599935,342.019592,-0.028216
1725715539422908792,343.631097,-0.038009
1725715539460360676,344.463628,-0.042351
1725715539500025683,346.134691,-0.052241
1725715539516113735,346.163059,-0.052476
1725715539553180979,347.459057,-0.057441
1725715539569090182,348.166658,-0.057531
1725715539585690265,349.266568,-0.055475
1725715539603410671,350.525585,-0.056894
1725715539621206820,352.298517,-0.057920
1725715539677866631,352.919080,-0.060514
1725715539698861408,354.423049,-0.065150
1725715539716057589,355.973751,-0.072654
1725715539739762321,358.192487,-0.084154
1725715539755652196,359.606744,-0.092695
1725715539782079043,360.686020,-0.093972
1725715539795486931,362.276871,-0.101543
1725715539823330101,364.706908,-0.117028
1725715539841174602,365.378400,-0.122009
1725715539865579719,367.037427,-0.129076
1725715539905118710,368.593209,-0.133161
1725715539945208934,370.471248,-0.138497
1725715539962111770,371.513692,-0.140238
1725715539984793269,373.587423,-0.141425
1725715539998983494,375.203330,-0.143456
1725715540027673671,378.006359,-0.136387
1725715540049756097,380.201175,-0.129029
1725715540088315694,380.283769,-0.128795
1725715540108138021,382.207357,-0.116692
1725715540130090879,384.577794,-0.105073
1725715540145486001,385.540097,-0.098727
1725715540167211019,387.132306,-0.090182
1725715540186380673,389.293228,-0.078312
1725715540223902669,390.905755,-0.071047
1725715540267502880,391.715569,-0.066975
1725715540283383858,393.362730,-0.059151
1725715540304622987,394.621858,-0.050381
1725715540331639787,397.447169,-0.037313
1725715540370234456,397.778075,-0.040146
1725715540385876682,398.831249,-0.037116
1725715540408788933,400.286165,-0.032737
1725715540424614455,401.416112,-0.027441
1725715540448166867,402.310892,-0.027649
1725715540463059748,403.788838,-0.023793
1725715540491483622,405.209005,-0.020371
1725715540532889430,406.339669,-0.017946
1725715540551184875,407.198576,-0.017539
1725715540571736067,408.588689,-0.015333
1725715540591194458,409.734220,-0.012132
1725715540616671416,411.234058,-0.007507
1725715540657511848,412.182999,-0.007826
1725715540703317053,413.455783,-0.007654
1725715540718621359,414.682402,-0.006430
1725715540737353701,415.420183,-0.003862
1725715540753090711,416.626745,-0.001886
1725715540775387442,417.476190,-0.005867
1725715540793574119,419.083525,-0.006843
1725715540824240267,419.954851,-0.005530
1725715540867800830,420.791304,-0.006520
1725715540883394640,421.622357,-0.009822
1725715540904694505,423.372465,-0.014240
1725715540925458753,424.659877,-0.017229
1725715540964842479,425.680467,-0.014982
1725715540982408420,426.128793,-0.017472
1725715541007637729,427.076729,-0.014729
1725715541025450389,427.732749,-0.009335
1725715541054472823,428.422912,-0.004872
1725715541088987550,429.085866,-0.004802
1725715541128108939,430.395056,0.011018
1725715541144151134,431.163675,0.016856
1725715541168998458,432.134883,0.016560
1725715541191227188,432.966113,0.015440
1725715541226203356,434.290958,0.014351
1725715541261909733,434.590968,0.018389
1725715541301189170,435.587394,0.020316
1725715541315194818,436.145191,0.024758
1725715541345862853,437.265127,0.028468
1725715541371708195,437.661536,0.034510
1725715541393300732,438.266436,0.034452
1725715541410917904,438.909319,0.045672
1725715541430197510,-0.490390,0.050076
1725715541468438386,-0.274235,0.052289
1725715541488269865,0.507069,0.057821
1725715541519360460,1.073934,0.057764
1725715541544441513,1.609256,0.054883
1725715541566328034,2.236434,0.051574
1725715541600223593,3.518324,0.037348
1725715541638909782,4.085243,0.038090
1725715541662655697,4.582714,0.031358
1725715541678709891,5.727019,0.028862
1725715541695696791,6.627089,0.030834
1725715541729557214,7.146162,0.032994
1725715541767832138,7.841967,0.028697
1725715541781893338,8.886198,0.028648
1725715541811920476,9.757966,0.028186
1725715541831182546,10.482482,0.029513
1725715541851918282,11.190283,0.025566
1725715541892208696,12.108419,0.028606
1725715541908286411,13.134255,0.026184
1725715541931347365,13.552336,0.027786
1725715541945349813,14.453074,0.021548
1725715541973429878,15.530694,0.019972
1725715541994835822,16.469239,0.016748
1725715542031481816,16.843260,0.019098
1725715542071922661,17.588725,0.012959
1725715542094648319,18.577358,0.012033
1725715542113254292,19.471085,0.008682
1725715542133676715,19.790905,0.007315
1725715542152149056,20.414336,-0.006934
1725715542170157876,21.268342,-0.006483
1725715542211878819,21.910083,-0.004966
1725715542250716463,22.255004,0.004940
1725715542267527362,22.593474,-0.005189
1725715542290768956,23.588846,-0.005268
1725715542303729258,24.104203,-0.008963
1725715542327637221,24.563777,-0.011122
1725715542341255477,25.010030,-0.015227
1725715542372393912,26.175224,-0.026840
1725715542392809455,26.759104,-0.031126
1725715542428067607,27.393066,-0.032230
1725715542471122663,27.899310,-0.037327
1725715542505818254,29.024014,-0.044423
1725715542521222944,30.225922,-0.042281
1725715542552022242,30.872774,-0.047053
1725715542575213084,32.350519,-0.045971
1725715542611536389,33.151426,-0.048921
1725715542626121110,33.792330,-0.051238
1725715542651304338,34.451282,-0.056725
1725715542674381164,36.104733,-0.067976
1725715542718338558,36.815413,-0.066315
1725715542738114580,37.393348,-0.066562
1725715542760051213,38.127277,-0.071386
1725715542775644446,39.858197,-0.076092
1725715542814177130,40.723191,-0.076760
1725715542829028219,40.867347,-0.077465
1725715542854148055,41.987635,-0.077945
