0,0.047421
1,0.046395
2,0.052439
3,0.043738
4,0.038176
5,0.022134
6,0.006179
7,-0.005934
8,0.006201
9,0.008459
11,0.00838
12,0.004809
13,-0.00672
14,-0.017195
15,-0.025762
16,-0.033634
17,-0.034377
18,-0.021254
20,-0.015187
21,-0.00893
22,-0.010189
23,-0.015437
25,-0.036773
26,-0.040532
27,-0.046092
28,-0.045264
29,-0.046306
31,-0.053549
32,-0.068316
34,-0.07623
35,-0.082195
36,-0.086029
37,-0.088523
38,-0.10108
39,-0.11584
41,-0.12026
42,-0.12641
44,-0.133
45,-0.13835
46,-0.14383
47,-0.14718
48,-0.15146
49,-0.14885
50,-0.14686
52,-0.14351
53,-0.14189
54,-0.13001
55,-0.13378
56,-0.14043
57,-0.12601
58,-0.11911
59,-0.11728
60,-0.12032
61,-0.11237
62,-0.10473
64,-0.095535
65,-0.091895
66,-0.07273
67,-0.05553
68,-0.044933
69,-0.034702
70,-0.020043
71,-0.002331
72,0.015321
73,0.023051
74,0.021292
75,0.029092
76,0.028865
77,0.034088
78,0.041261
79,0.04156
81,0.051485
82,0.055749
84,0.082309
85,0.077299
86,0.066699
87,0.069959
88,0.052335
90,0.050776
91,0.060579
92,0.062705
93,0.042559
94,0.045026
95,0.051267
96,0.057822
97,0.057998
98,0.072117
99,0.080054
100,0.085541
101,0.097118
102,0.11217
103,0.12232
105,0.13504
106,0.14875
107,0.15636
108,0.16367
109,0.16523
110,0.16893
111,0.1637
112,0.16037
114,0.15562
115,0.15038
116,0.14618
117,0.14133
118,0.13063
119,0.12102
120,0.11019
121,0.10681
122,0.10057
123,0.091061
124,0.073862
125,0.056387
126,0.054953
127,0.035663
128,0.035986
129,0.02991
130,0.019272
131,0.001691
132,-0.022901
133,-0.036673
134,-0.05787
135,-0.067669
136,-0.080169
137,-0.08386
138,-0.086149
139,-0.097397
140,-0.10358
141,-0.10834
142,-0.11973
143,-0.13351
144,-0.13036
145,-0.13091
146,-0.11539
147,-0.10823
148,-0.10854
149,-0.10809
150,-0.11321
151,-0.11192
152,-0.10613
153,-0.10656
154,-0.11049
155,-0.11872
156,-0.12321
157,-0.11989
158,-0.12391
159,-0.11935
160,-0.1147
161,-0.11575
162,-0.11788
163,-0.1189
164,-0.12458
165,-0.127
166,-0.13015
168,-0.14388
169,-0.14536
170,-0.14774
171,-0.15094
172,-0.16096
173,-0.17306
174,-0.18025
175,-0.18337
177,-0.19217
178,-0.19867
179,-0.20939
181,-0.21661
182,-0.23009
183,-0.23076
184,-0.23713
185,-0.23763
187,-0.2431
188,-0.24651
190,-0.24602
191,-0.24305
193,-0.24334
195,-0.24391
197,-0.24184
198,-0.24061
200,-0.23274
201,-0.22488
203,-0.21838
205,-0.20826
206,-0.19786
209,-0.18803
210,-0.17939
212,-0.16802
214,-0.15544
216,-0.14083
217,-0.13376
219,-0.11646
221,-0.099083
224,-0.081218
225,-0.076975
226,-0.067037
228,-0.060135
229,-0.050317
230,-0.041923
232,-0.035312
233,-0.029203
235,-0.028161
237,-0.029864
238,-0.030127
240,-0.030925
241,-0.029521
242,-0.029737
244,-0.030413
246,-0.034473
247,-0.03656
249,-0.050441
250,-0.051538
252,-0.052651
253,-0.047357
254,-0.042418
255,-0.038948
256,-0.043095
257,-0.043259
258,-0.042827
259,-0.046945
260,-0.045234
261,-0.04154
262,-0.037737
263,-0.033255
264,-0.028484
265,-0.025935
266,-0.020587
267,-0.016153
268,-0.015431
270,-0.017207
271,-0.02395
272,-0.024724
273,-0.029217
274,-0.027915
275,-0.020004
277,-0.019253
278,-0.020233
279,-0.027939
280,-0.030337
282,-0.045619
284,-0.05381
285,-0.055594
287,-0.063098
288,-0.065042
290,-0.06345
291,-0.071739
292,-0.07365
293,-0.071345
295,-0.071729
297,-0.077806
298,-0.07943
300,-0.086834
302,-0.089888
303,-0.085723
305,-0.084791
307,-0.072287
309,-0.067706
310,-0.064639
311,-0.062405
314,-0.052171
315,-0.050631
317,-0.048335
318,-0.046271
319,-0.043833
320,-0.039809
321,-0.035504
323,-0.029808
324,-0.030284
325,-0.029545
327,-0.027921
328,-0.029759
330,-0.032644
331,-0.03416
333,-0.036165
335,-0.029788
337,-0.026143
338,-0.021714
340,-0.021297
342,-0.028216
344,-0.042351
346,-0.052476
347,-0.046953
348,-0.049489
349,-0.047884
350,-0.04957
351,-0.054214
353,-0.066521
355,-0.070495
357,-0.077618
359,-0.079154
361,-0.086003
362,-0.095679
364,-0.1033
366,-0.11253
367,-0.11678
368,-0.12595
370,-0.13233
372,-0.13367
373,-0.13015
375,-0.12376
376,-0.12008
380,-0.1119
382,-0.10416
383,-0.10116
386,-0.088094
387,-0.080894
389,-0.07069
390,-0.063249
392,-0.056323
393,-0.05312
395,-0.044559
396,-0.041445
397,-0.036019
398,-0.032048
399,-0.026823
401,-0.026231
402,-0.022966
403,-0.018692
404,-0.015484
406,-0.013196
407,-0.010768
408,-0.010114
409,-0.009854
411,0.010109
412,0.013505
413,0.017399
414,0.019433
416,0.017952
417,0.017726
418,0.014455
419,0.013936
421,0.01478
422,0.012987
423,0.019172
425,0.028132
427,0.02968
428,0.023525
429,0.023995
430,0.018827
431,0.025744
432,0.040748
433,0.040371
434,0.03885
435,0.038119
436,0.034988
437,0.037527
438,0.044566
439,0.043838
