0,0.052289
1,0.057764
2,0.051574
4,0.03809
5,0.031358
6,0.028862
7,0.032994
8,0.028697
9,0.028648
10,0.029513
11,0.025566
12,0.028606
13,0.026184
14,0.021548
16,0.016748
17,0.019098
18,0.012959
19,0.008682
20,-0.006934
21,-0.006483
22,0.00494
23,-0.005189
24,-0.008963
25,-0.015227
26,-0.02684
27,-0.03223
28,-0.037327
29,-0.044423
30,-0.042281
31,-0.047053
32,-0.045971
33,-0.048921
34,-0.056725
36,-0.067976
37,-0.066562
38,-0.071386
40,-0.076092
41,-0.077465
42,-0.077945
43,-0.079459
44,-0.079442
45,-0.079978
46,-0.081008
48,-0.079828
49,-0.078153
50,-0.076612
51,-0.073868
52,-0.068404
53,-0.064335
54,-0.06909
55,-0.07204
56,-0.056657
57,-0.060982
58,-0.063058
59,-0.062135
60,-0.062603
61,-0.063715
62,-0.06391
63,-0.058541
64,-0.050012
66,-0.031046
67,-0.021557
69,-0.007915
70,0.007963
71,0.009188
72,0.008473
73,0.00709
74,-0.004303
76,0.010044
77,0.014421
78,0.015108
79,0.019789
80,0.017815
81,0.009532
82,0.011297
83,0.012142
85,0.020396
86,0.018251
88,0.021935
89,0.011778
90,-0.004537
91,-0.017508
92,-0.011715
93,-0.002267
94,-0.015331
95,-0.025472
96,-0.021456
97,-0.011604
98,-0.004013
99,-0.00232
100,0.004811
101,0.009465
102,0.016824
103,0.026434
104,0.033218
105,0.043646
106,0.048504
107,0.055497
108,0.056738
109,0.061124
110,0.058357
111,0.066243
112,0.073133
113,0.075087
114,0.077397
116,0.071578
117,0.065585
118,0.057765
120,0.05843
121,0.053387
122,0.047514
123,0.051703
124,0.047082
125,0.046476
126,0.046323
127,0.041714
128,0.041615
129,0.040824
130,0.027663
131,0.021711
132,0.016423
133,0.011691
134,0.006497
135,-0.001407
136,0.001686
137,-0.006849
139,-0.015098
140,-0.021109
141,-0.020139
142,-0.012847
143,-0.014101
144,-0.011954
145,-0.005861
146,-0.005995
147,-0.004632
148,0.004557
149,0.004318
151,-0.00397
152,-0.003
153,0.00917
154,0.014304
155,0.015679
156,0.008713
157,0.004341
158,-0.007994
159,-0.013188
160,-0.008117
161,-0.006975
162,-0.00547
163,-0.007806
164,-0.007715
165,-0.012343
166,-0.010946
167,-0.015854
168,-0.021871
169,-0.020467
171,-0.030193
173,-0.035585
174,-0.032222
175,-0.035161
176,-0.033455
178,-0.034813
179,-0.041661
180,-0.044439
182,-0.052547
183,-0.054728
185,-0.063711
187,-0.068748
188,-0.06561
190,-0.060046
191,-0.058097
193,-0.05637
194,-0.055928
197,-0.056731
198,-0.055629
200,-0.053582
203,-0.046617
205,-0.034505
206,-0.025169
208,-0.014807
210,-0.006579
211,-0.004235
213,0.006688
215,0.010277
217,0.016323
218,0.019008
220,0.023218
223,0.028588
224,0.029698
225,0.02796
226,0.026547
227,0.026435
229,0.024917
230,0.018507
232,0.018133
233,0.013926
234,0.014161
236,0.008637
237,0.004908
239,0.003676
240,-0.001951
241,-0.006546
242,-0.008274
244,-0.010336
245,-0.013733
246,-0.015667
247,-0.020336
248,-0.020016
250,-0.022347
251,-0.018466
252,-0.018037
253,-0.018597
255,-0.019627
256,-0.017467
257,-0.01702
258,-0.014337
259,-0.013073
260,-0.011072
261,-0.007509
262,0.003387
263,0.003945
264,0.004673
265,0.006847
266,0.006988
267,0.008876
268,0.00729
270,0.010039
271,0.007019
272,0.010116
273,0.012458
274,0.015254
276,0.017714
277,0.016007
278,0.012647
280,0.005576
282,-0.009207
283,-0.017805
285,-0.027262
287,-0.028725
288,-0.026548
290,-0.026388
291,-0.031807
292,-0.035691
293,-0.030926
295,-0.035327
296,-0.036843
297,-0.036762
299,-0.04042
300,-0.045684
302,-0.050247
304,-0.053857
305,-0.062176
306,-0.055465
307,-0.052358
308,-0.043851
311,-0.032223
312,-0.032526
313,-0.029744
314,-0.030195
315,-0.030077
318,-0.030129
319,-0.026177
321,-0.019654
322,-0.015621
324,-0.015342
326,-0.009978
328,-0.005067
330,0.004901
331,-0.004784
332,-0.004552
333,-0.004938
335,-0.008749
336,0.00419
337,0.006202
338,0.011448
340,0.012194
341,0.011785
342,0.009787
343,-0.004803
345,-0.011513
346,-0.01561
347,-0.057441
348,-0.057531
349,-0.055475
351,-0.056894
352,-0.05792
353,-0.060514
354,-0.06515
356,-0.072654
358,-0.084154
360,-0.092695
361,-0.093972
362,-0.10154
365,-0.12201
367,-0.12908
369,-0.13316
370,-0.1385
372,-0.14024
374,-0.14142
375,-0.14346
378,-0.13639
380,-0.12879
382,-0.11669
385,-0.10507
386,-0.098727
387,-0.090182
389,-0.078312
391,-0.071047
392,-0.066975
393,-0.059151
395,-0.050381
397,-0.037313
398,-0.040146
399,-0.037116
400,-0.032737
401,-0.027441
402,-0.027649
404,-0.023793
405,-0.020371
406,-0.017946
407,-0.017539
409,-0.015333
410,-0.012132
411,-0.007507
412,-0.007826
413,-0.007654
415,-0.003862
417,-0.005867
419,-0.006843
420,-0.00553
421,-0.00652
422,-0.009822
423,-0.01424
425,-0.017229
426,-0.017472
427,-0.014729
428,-0.004872
429,-0.004802
430,0.011018
431,0.016856
432,0.01656
433,0.01544
434,0.014351
435,0.018389
436,0.024758
437,0.028468
438,0.034452
439,0.045672
