0,0.00674
1,0.004008
2,-0.003552
3,-0.008437
4,-0.008255
5,-0.003365
6,0.004761
7,0.003651
8,-0.0029
9,-0.007013
10,-0.020783
12,-0.0272
13,-0.031414
15,-0.032221
16,-0.02825
17,-0.033222
18,-0.031045
19,-0.021188
20,-0.021584
21,-0.028167
22,-0.024992
23,-0.023752
24,-0.019056
25,-0.012297
26,-0.014175
27,-0.020471
28,-0.025547
29,-0.020255
30,-0.022261
31,-0.016551
32,-0.015791
33,-0.017674
34,-0.01831
35,-0.02002
36,-0.028593
37,-0.029212
39,-0.022124
40,-0.022771
41,-0.017045
43,-0.02166
44,-0.02306
45,-0.02062
47,-0.012228
48,-0.004847
49,-0.004372
50,-0.006247
51,-0.004812
53,-0.006514
54,-0.003502
55,0.011581
56,0.014019
57,0.019595
58,0.006647
59,-0.003003
60,-0.001894
62,0.004412
64,0.01201
65,0.018045
66,0.027042
67,0.034104
68,0.032819
69,0.030936
70,0.031707
72,0.024466
73,0.027715
74,0.033512
75,0.037404
76,0.035536
77,0.039013
78,0.015161
79,0.0128
80,0.013651
81,0.012222
82,0.008517
83,0.008044
84,0.009476
85,-0.005475
86,-0.005629
88,-0.022085
89,-0.023988
91,-0.025534
92,-0.023184
93,-0.022743
94,-0.019729
95,-0.036055
96,-0.036972
97,-0.038805
98,-0.038392
99,-0.036678
100,-0.02963
101,-0.015249
102,-0.01048
103,-0.009424
105,-0.006148
106,-0.003893
107,0.005173
109,0.016001
110,0.018191
111,0.020542
113,0.020824
114,0.02059
115,0.017726
116,0.016237
117,0.01061
118,0.0107
119,-0.005116
121,0.011642
122,0.008655
123,0.00782
124,0.008153
125,0.005582
126,0.01828
127,0.024079
128,0.022416
129,0.009871
130,0.00521
131,0.004625
132,0.01371
133,0.013606
134,0.010033
135,0.003387
136,-0.002515
137,-0.008033
138,-0.008407
139,-0.006631
140,-0.010465
141,-0.014051
142,-0.011498
143,-0.016904
144,-0.008158
145,0.001598
146,0.004759
147,0.005252
148,0.00691
149,0.004242
150,0.009419
151,0.024825
152,0.027341
153,0.022573
154,0.018036
155,0.016783
156,0.018699
157,0.015711
158,0.020526
160,0.023637
161,0.019984
162,0.024595
163,0.022863
164,0.026651
165,0.023687
166,0.02172
167,0.02554
168,0.02563
169,0.021388
170,0.020861
172,0.022704
173,0.023044
174,0.020912
176,0.020523
177,0.021503
178,0.019694
179,0.010404
180,0.007155
181,0.004451
182,0.000729
184,0.00513
185,0.007431
187,0.008035
188,0.005528
190,0.003306
191,0.002524
193,0.006007
194,0.006529
197,0.012722
198,0.013975
199,0.016392
201,0.018276
203,0.018532
205,0.022557
206,0.024512
208,0.033011
210,0.037095
212,0.038049
213,0.040019
215,0.038116
217,0.040778
218,0.045408
219,0.047175
221,0.05285
223,0.055599
224,0.051928
225,0.05141
227,0.046244
228,0.045222
230,0.043951
232,0.04115
233,0.041128
234,0.038833
236,0.035982
237,0.03374
238,0.031431
239,0.027418
241,0.023573
242,0.020669
243,0.019429
244,0.0196
246,0.019536
247,0.016893
248,0.013231
249,0.009785
251,0.002269
253,0.003894
254,0.006799
255,0.005362
256,0.004474
257,0.00346
258,-0.001921
259,-0.002461
260,-0.003595
261,-0.000193
263,0.000615
265,-0.001545
267,-0.001206
268,0.005587
269,0.008222
270,0.004859
272,0.002228
273,0.009571
274,0.008944
275,0.011114
276,0.010476
277,0.009673
278,0.007447
279,0.004738
280,-0.004424
282,-0.006177
283,-0.009359
285,-0.012649
287,-0.016927
288,-0.019672
290,-0.019161
291,-0.012749
292,-0.009932
293,-0.00811
295,-0.007818
297,-0.010991
298,-0.013544
300,-0.012022
301,-0.01391
303,-0.01784
304,-0.015559
305,-0.011313
306,-0.007644
307,0.007542
308,0.008853
309,0.009031
310,0.009411
312,0.007498
314,0.008926
315,0.00848
317,0.010872
319,0.013764
320,0.0169
322,0.017958
323,0.020978
324,0.017355
326,0.014322
327,0.009001
330,-0.006387
331,-0.008339
332,-0.011395
334,-0.006395
336,0.006308
337,0.011743
339,0.009504
341,-0.005387
342,-0.007518
344,-0.01058
345,-0.01452
346,-0.015027
348,-0.009362
353,-0.018723
355,-0.016081
356,-0.013702
358,-0.013089
359,-0.013435
361,-0.018148
362,-0.021102
364,-0.026033
365,-0.029178
367,-0.03
368,-0.02814
371,-0.024059
372,-0.022885
374,-0.020327
376,-0.018322
377,-0.017094
378,-0.018165
381,-0.01445
383,-0.009634
385,-0.00963
387,-0.008966
389,-0.011295
390,-0.014431
392,-0.018492
393,-0.022833
395,-0.025166
396,-0.027588
397,-0.034121
399,-0.038309
400,-0.043388
401,-0.049118
402,-0.050991
403,-0.052148
405,-0.053476
406,-0.053136
407,-0.053672
409,-0.054464
410,-0.053824
411,-0.048942
412,-0.044354
413,-0.038052
414,-0.035217
416,-0.025733
418,-0.021074
419,-0.020466
420,-0.021042
421,-0.020437
423,-0.019772
424,-0.014134
426,-0.011886
427,-0.013025
428,-0.011566
429,-0.008018
430,-0.007366
431,-0.008071
432,-0.005637
434,-0.005584
435,-0.010077
436,-0.009224
437,-0.007717
438,0.005624
439,0.008353
