17 nan
18 nan
19 nan
20 nan
21 nan
22 nan
23 21.687976
24 nan
25 nan
26 21.684658
27 nan
28 22.326204
29 21.581874
30 22.004612
31 21.663978
32 21.633963
33 22.044393
34 21.888078
35 21.873647
36 21.924602
37 21.693550
38 21.721277
39 21.951000
40 21.803584
41 21.759607
42 22.202434
43 21.659004
44 22.083780
45 22.080797
46 21.958678
47 21.960501
48 22.507378
49 21.908032
50 22.537592
