t_s,d_m,x_m,y_m,psi_rad,k_radpm,vx_mps,vy_mps,a_mps2,omega_radps,delta_rad,s_m
22.08058918376586,85.0857100008544,24.272542488137034,17.77368051911632,0.08409799531377525,-0.09303536606485484,4.97909519940459,-0.06438924029222307,-1.7999999999999998,-0.4632319445483674,-0.030692029864167962,0.0
0.04280910798443305,0.21151908862073004,24.483526161004985,17.78872095242437,0.06402095106938802,-0.09847103819971144,4.901995960248631,-0.0670959437724499,-1.800000000000006,-0.48270463145647413,-0.03248401195191589,0.21000000000000085
0.08631061555484454,0.42308013434221603,24.694819263597726,17.799365240258798,0.04278482112108682,-0.10398942148794557,4.82364852773328,-0.06972357036056281,-1.7999999999999923,-0.5016084198601641,-0.03430304796655515,0.4200000000000017
0.1305352923629357,0.6346664758063134,24.906320694535847,17.805358954073192,0.020374128995166857,-0.10957139684466316,4.743997803099807,-0.07225309876199865,-1.7999999999999996,-0.5198064659136592,-0.03614281490769089,0.6300000000000026
0.17552013202550487,0.8462779343622119,25.117929352439944,17.80644766532113,-0.0032238865870653326,-0.1151911643769455,4.662977595985255,-0.07466160080557609,-1.7999999999999994,-0.5371338187451516,-0.03799479053553889,0.8400000000000034
0.22130923105166733,1.0579318673566762,25.32954413593062,17.802376945456192,-0.028018325818732894,-0.12081571615184139,4.580509057295747,-0.07692225001150824,-1.8000000000000056,-0.5533974820971815,-0.03984808173935701,1.0500000000000007
0.2679547993633866,1.2696642132495137,25.541063943628465,17.792892365931966,-0.054013603429016885,-0.12640443542707674,4.4964988720996235,-0.0790044587843474,-1.7999999999999907,-0.5683774013262403,-0.0416892949278627,1.2600000000000016
0.31551832721597517,1.4815305118524227,25.752387674154065,17.77773949820203,-0.08120835800522147,-0.13190889329585362,4.410837165774905,-0.08087418221733664,-1.7999999999999932,-0.5818286490455873,-0.04350247169593553,1.4700000000000024
0.3640719400691772,1.6936068799354358,25.96341422612803,17.75666391371996,-0.10959431512325324,-0.13727292197232552,4.323395064187914,-0.08249442518895088,-1.7999999999999963,-0.5934850733018048,-0.04526911565677965,1.6800000000000033
0.4136999822030685,1.905990919505928,26.174042498170948,17.72941118393935,-0.1391963887907297,-0.14243304711814658,4.234021831926604,-0.08382598372096281,-1.7999999999999987,-0.6030646310860633,-0.04696833727446664,1.9073969696196722
0.46449560855236527,2.118780680503266,26.38414842174314,17.695721671250983,-0.17010631380508262,-0.15001699972200086,4.142518895417134,-0.0863813075815224,-1.799999999999998,-0.6214482559821756,-0.04946522640268114,2.117396969619673
0.5165101160457324,2.3318636431279827,26.59335823986448,17.655279107502334,-0.20279253946145567,-0.15944243942653805,4.048799096093284,-0.08973150624344152,-1.7346875398662651,-0.6455504046290754,-0.0525675306835612,2.344793939239342
0.5697513076479632,2.5450208708753483,26.801144959838453,17.60773246994089,-0.2375410580309223,-0.16962918791983606,3.9563368822000315,-0.09328431953261937,-1.6451685906287343,-0.6711102124648874,-0.05591927314598246,2.5721909088590147
0.624204624470698,2.758077316199156,27.0069793657812,17.552730231584494,-0.2744835969564348,-0.1805397082725933,3.866634258893668,-0.09703326193254944,-1.5467232362933072,-0.6980810210974778,-0.059507761650765045,2.7995878784786825
