t_s,d_m,x_m,y_m,psi_rad,k_radpm,vx_mps,vy_mps,a_mps2,omega_radps,delta_rad,s_m,vfwd_mps,vbwd_mps,vmax_mps
5.71293286301059,25.199794203263963,18.043478581894824,7.494413007436687,3.0305920186433064,0.08834103362021417,4.199597878270159,0.05156855761243454,-1.800000000000023,0.37099681735564416,0.029144286673670913,25.818872718924354,4.199914481903821,4.199914481903821,5.771834807240329
5.729973248581562,25.271101028134343,17.972518953182792,7.501441119995959,3.0365478197686415,0.09345347375846878,4.168890071469824,0.05415401898655043,-1.8000000000000111,0.38959725889604624,0.030829874886567497,25.902872718924353,4.169241787876072,4.169241787876072,5.611738257280833
5.747150331188477,25.342450891782697,17.901471193355246,7.50799999689114,3.0428677068122942,0.09862773471541103,4.137934208169089,0.056727995752084405,-1.800000000000007,0.4081150773531253,0.0325356671697297,25.944872718924355,4.138323039183624,4.138323039183624,5.462552222264627
5.764463858907934,25.413830080015785,17.830349807529476,7.514061101661454,3.049554628317556,0.10387038593510807,4.106730676557934,0.059292910342481187,-1.799999999999999,0.4265677003056201,0.03426381238596303,25.944872718924355,4.107158689288602,4.107158689288602,5.322911657724515
5.781913736389473,25.4852254475394,17.75916930082275,7.51959589784613,3.056611891993123,0.10918751307491188,4.0752795802116575,0.06185078030031117,-1.799999999999997,0.44496964244828174,0.03601629809815381,25.944872718924355,4.075748909821833,4.075748909821833,5.1916887016550906
5.799500039501472,25.55662445302449,17.68794417835237,7.524575848984394,3.0640431435104456,0.1145846850691622,4.043580713072225,0.06440320673571757,-1.8000000000000052,0.46333242255911916,0.037794939629669934,26.214269688544025,4.044093564220235,4.044093564220235,5.067944419815771
5.817223031080056,25.628015195218726,17.616688945235616,7.528972418615475,3.0718523442950216,0.12006691355003328,4.01163353258179,0.06695135946057684,-1.7999999999999907,0.4816644565509124,0.0396013666216821,26.298269688544025,4.012192179378784,4.012192179378784,4.950892057455255
5.835083177872594,25.699386450143198,17.545418106589768,7.5327570702786,3.0800437480340643,0.125638604381852,3.9794371308310246,0.06949595890066747,-1.800000000000004,0.49997092734293136,0.041437007012945413,26.340269688544026,3.980043915152216,3.980043915152216,4.839868693160762
5.853081168774029,25.770727709406582,17.474146167532123,7.535901267512995,3.0886218756104347,0.13130350109355934,3.946990203572302,0.07203725491903232,-1.799999999999998,0.5182536325110237,0.04330306837815627,26.424269688544026,3.9476475315296318,3.9476475315296318,4.7343131177209585
5.871217934461587,25.842029219660358,17.40288763317995,7.5383764738578884,3.0975914881608397,0.13706462004334302,3.914291016933576,0.07457500272553491,-1.8000000000000111,0.5365108109750714,0.04520051657859358,26.508269688544026,3.9150013532920265,3.9150013532920265,4.63374838628964
5.889494668541294,25.913282023208414,17.33165700865054,7.540154152852507,3.1069575579430544,0.14292417722373085,3.881337371652633,0.07710843610159271,-1.8000000000000014,0.5547369503711707,0.04713005170462717,26.550269688544027,3.882103231948553,3.882103231948553,4.537767921460542
5.90791285032863,25.98447799977333,17.26046879906119,7.541205768036079,3.1167252366853098,0.1488835067188017,3.848126564632622,0.07963623823639898,-1.8000000000000025,0.5729225772402804,0.049092081325170615,26.634269688544027,3.84895050473135,3.84895050473135,4.4460243443567995
5.9264742693952925,26.055609909408496,17.18933750952917,7.5415027829478305,-3.156285486101149,0.154942970962033,3.8146553475981175,0.08215651055267521,-1.7999999999999825,0.591054032753059,0.05108669110565558,26.718269688544027,3.815539950411358,3.815539950411358,4.358220422862105
